hhid,sampletype,tacoma_addon,traveldate,dayofweek,hhnumtrips,vehicle_count,hhsize,numadults,numchildren,numworkers,lifecycle,hh_income_detailed,hh_income_followup,hh_income_broad,sample_segname,h_cnty,h_city,h_zip,address_use_flag,panel_moveinspect,h_segname,h_county_name,h_district_name,h_rgc_name,h_school_district_name,h_uv_name,h_uv_group,h_tract,h_bg,h_puma10,res_months,res_dur,rent_own,res_type,res_factors_hhchange,res_factors_afford,res_factors_school,res_factors_walk,res_factors_space,res_factors_closefam,res_factors_transit,res_factors_hwy,res_factors_30min,prev_rent_own,prev_res_type,prev_home_wa,prev_home_loc_cnty,prev_home_loc_city,prev_home_loc_zip,prev_home_loc_st,prev_home_loc_x,hh_info_dur,incentive_type,incentive_amt,user_ismobiledevice,foreign_language,expwt_h1415
14105805,2,0,6/4/2015,Thursday,4,4,2,2,0,2,7,7,,5,REG_HI,4,BOTHELL,98021,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Northshore School District,,,53061051918,530610519182,11704,1,7,1,1,5,5,5,4,4,5,2,4,2,,,,,,,,,3329,2,10,FALSE,0,372.3900306
14105812,2,0,4/29/2015,Wednesday,10,2,2,2,0,2,7,8,,5,REG_HI,4,MUKILTEO,98275,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Mukilteo School District,,,53061042001,530610420013,11702,1,2,1,2,5,4,3,4,2,5,1,4,5,1,1,1,4,MUKILTEO,98275,WA,,10,1,10,FALSE,0,435.2074417
14105814,2,0,4/29/2015,Wednesday,9,2,2,2,0,2,7,98,4,4,REG_HI,4,MUKILTEO,98275,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Mukilteo School District,,,53061042001,530610420012,11702,1,7,1,1,3,5,5,4,4,3,3,4,5,,,,,,,,,13,2,10,FALSE,0,247.8993206
14105815,2,0,4/30/2015,Thursday,9,3,2,2,0,2,7,2,,1,REG_HI,1,SHORELINE,98133,2015reported,1,OS_LI,King,North Seattle-Shoreline, ,Shoreline School District,,,53033020700,530330207002,11606,1,7,5,1,3,1,3,1,1,2,1,2,1,,,,,,,,,10,2,20,FALSE,0,2187.986351
14105817,2,0,5/5/2015,Tuesday,6,3,2,2,0,0,8,7,,5,REG_HI,3,EDGEWOOD,98371,2014final,,REG_HI,Pierce,South Pierce, ,Puyallup School District,,,53053940009,530539400091,11505,1,7,1,1,3,1,1,3,2,1,3,2,1,,,,,,,,,9,2,10,FALSE,0,173.3168009
14105821,2,0,6/4/2015,Thursday,4,2,2,2,0,0,7,8,,5,REG_HI,3,UNIVERSITY PLACE,98467,2014final,,REG_HI,Pierce,South Pierce, ,University Place School District,,,53053072308,530530723082,11503,1,7,1,1,3,4,5,5,4,5,4,4,5,,,,,,,,,10,1,10,FALSE,0,75.94320845
14105833,2,0,4/29/2015,Wednesday,22,2,2,2,0,0,8,6,,4,REG_HI,2,PORT ORCHARD,98367,2014final,,REG_HI,Kitsap,Kitsap, ,South Kitsap School District,,,53035092701,530350927012,11802,1,6,1,1,1,4,4,4,1,1,1,3,5,,,,,,,,,7,1,10,FALSE,0,66.09605161
14105834,2,0,4/30/2015,Thursday,12,2,2,2,0,0,8,6,,4,REG_HI,2,BREMERTON,98312,2014final,,REG_HI,Kitsap,Kitsap, ,Central Kitsap School District,,,53035091400,530350914001,11801,1,7,1,1,3,3,3,5,5,4,2,4,3,,,,,,,,,14,1,10,FALSE,0,62.4578998
14105837,2,0,5/6/2015,Wednesday,8,1,2,2,0,1,7,5,,3,REG_HI,2,BREMERTON,98312,2014final,,REG_HI,Kitsap,Kitsap, ,Bremerton School District,,,53035080700,530350807001,11802,2,6,1,1,1,5,1,5,5,1,5,1,5,,,,,,,,,11,2,10,FALSE,0,123.9412274
14105842,2,0,4/23/2015,Thursday,0,1,1,1,0,0,3,2,,1,REG_HI,1,KENT,98032,2014final,,REG_HI,King,Renton-FedWay-Kent, ,Kent School District,,,53033029206,530330292063,11613,1,2,2,3,3,2,2,1,2,2,3,1,1,2,4,1,1,KENT,98032,WA,,4,2,20,FALSE,0,985.421318
14105850,2,0,6/4/2015,Thursday,4,2,3,3,0,2,6,5,,3,REG_HI,1,SEATTLE,98118,2014final,,REG_HI,King,West-South Seattle, ,Seattle School District,,,53033011900,530330119005,11604,1,7,1,1,4,4,4,4,4,4,4,4,4,,,,,,,,,9,1,10,FALSE,0,323.3741838
14105854,2,0,5/14/2015,Thursday,4,2,2,2,0,2,6,7,,5,REG_HI,1,SEATTLE,98125,2014final,,REG_HI,King,North Seattle-Shoreline, ,Seattle School District,,,53033000900,530330009002,11602,1,2,2,3,3,5,1,4,5,3,5,1,5,2,5,1,1,SEATTLE,98103,WA,,15,1,10,FALSE,0,244.9869931
14105857,2,0,6/4/2015,Thursday,4,4,2,2,0,2,8,98,5,5,OS_MI,1,SEATTLE,98116,2015reported,1,REG_HI,King,West-South Seattle, ,Seattle School District,,,53033009701,530330097014,11605,1,7,1,1,3,4,3,5,2,3,5,5,5,,,,,,,,,9,2,10,FALSE,0,272.4718736
14105861,2,0,6/2/2015,Tuesday,7,2,3,2,1,2,1,7,,5,OS_MI,3,PUYALLUP,98371,2014final,,OS_MI,Pierce,South Pierce,Puyallup Downtown,Puyallup School District,,,53053073404,530530734041,11506,1,5,1,2,2,5,5,5,2,3,4,4,5,,,,,,,,,80622,1,10,FALSE,0,128.5310651
14105863,2,0,6/3/2015,Wednesday,5,3,2,2,0,2,7,7,,5,OS_HI,2,BAINBRIDGE ISLAND,98110,2014final,,OS_HI,Kitsap,Kitsap, ,Bainbridge Island School District,,,53035090800,530350908003,11801,1,7,1,1,4,4,3,3,5,2,2,1,1,,,,,,,,,11,1,10,FALSE,0,109.8059056
14105867,2,0,4/22/2015,Wednesday,15,1,4,2,2,1,1,7,,5,REG_MI,1,BELLEVUE,98007,2014final,,OS_HI,King,East Side, ,Bellevue School District,,,53033022801,530330228012,11608,1,3,2,5,3,5,4,2,1,4,4,1,5,1,1,2,8,LONGMONT,80501,CO,0,8,1,20,FALSE,0,50.43330452
14105874,2,0,5/5/2015,Tuesday,4,1,2,2,0,1,6,98,1,1,REG_MI,3,LAKEWOOD,98499,2014final,,REG_MI,Pierce,South Pierce, ,Clover Park School District,,,53053071807,530530718071,11503,1,4,2,5,3,5,3,2,3,4,1,4,4,2,5,1,1,RENTON,98055,WA,,6,1,20,FALSE,0,1302.391436
14105875,2,0,4/28/2015,Tuesday,14,2,2,2,0,0,8,5,,3,REG_HI,3,ORTING,98360,2014final,,REG_HI,Pierce,South Pierce, ,Sumner School District,,,53053073110,530530731101,11506,1,6,1,1,5,4,4,1,5,4,2,4,1,,,,,,,,,7,2,10,FALSE,0,105.2167847
14105878,2,0,4/21/2015,Tuesday,3,1,1,1,0,0,5,3,,2,REG_HI,3,GIG HARBOR,98329,2014final,,REG_HI,Pierce,South Pierce, ,Peninsula School District,,,53053072503,530530725031,11502,1,7,1,6,1,5,5,4,1,1,1,1,4,,,,,,,,,5,2,10,FALSE,0,76.88991006
14105880,2,0,4/21/2015,Tuesday,12,4,3,3,0,2,7,98,5,5,REG_HI,3,ORTING,98360,2014final,,REG_HI,Pierce,South Pierce, ,Orting School District,,,53053070404,530530704041,11507,1,6,1,1,3,5,5,3,4,5,4,3,4,,,,,,,,,13,2,10,TRUE,0,1110.213955
14105882,2,0,4/28/2015,Tuesday,6,2,2,2,0,1,8,98,5,5,REG_MI,3,TACOMA,98406,2014final,,REG_MI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060700,530530607001,11501,1,7,1,1,3,5,3,5,4,3,5,3,4,,,,,,,,,13,1,10,FALSE,0,36.912925
14105883,2,0,5/6/2015,Wednesday,4,2,2,2,0,2,8,7,,5,REG_MI,3,TACOMA,98407,2014final,,REG_MI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060903,530530609032,11502,1,7,1,1,4,4,4,4,4,4,2,2,4,,,,,,,,,16,2,10,FALSE,0,99.9238591
14105884,2,0,4/28/2015,Tuesday,4,1,1,1,0,1,4,5,,3,REG_MI,3,TACOMA,98444,2014final,,REG_MI,Pierce,South Pierce, ,Franklin Pierce School District,,,53053071707,530530717073,11504,1,7,1,1,3,5,3,4,3,4,4,4,5,,,,,,,,,6869,2,10,FALSE,0,125.9074162
14105885,2,0,6/2/2015,Tuesday,7,1,1,1,0,1,4,3,,2,REG_HI,3,PACIFIC,98047,2014final,,REG_HI,Pierce,South Pierce, ,Sumner School District,,,53053073301,530530733013,11505,1,5,2,1,3,4,1,2,4,3,1,1,5,,,,,,,,,5,2,10,FALSE,0,689.6720958
14105887,2,0,5/13/2015,Wednesday,4,1,1,1,0,0,4,2,,1,OS_LI,3,TACOMA,98407,2014final,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060905,530530609054,11502,1,4,2,5,3,5,5,5,1,5,3,3,3,1,1,1,3,TACOMA,98407,WA,,6,2,10,FALSE,0,37.78066174
14105889,2,0,4/23/2015,Thursday,6,2,2,2,0,2,7,7,,5,REG_HI,3,FIFE,98424,2014final,,REG_HI,Pierce,Tacoma, ,Fife Public Schools,,,53053940003,530539400032,11505,1,5,2,5,3,5,3,4,3,3,3,3,4,,,,,,,,,9,2,10,FALSE,0,408.0832376
14105897,2,0,5/13/2015,Wednesday,9,3,2,2,0,2,7,10,,5,OS_MI,3,TACOMA,98403,2014final,,OS_MI,Pierce,Tacoma,Tacoma Downtown,Tacoma Public Schools,,,53053061500,530530615001,11501,1,3,1,1,1,4,1,4,2,1,2,4,4,1,1,2,8,ST. LOUIS,63117,MO,0,7,1,10,FALSE,0,47.82735
14105899,2,0,4/21/2015,Tuesday,7,2,1,1,0,1,4,8,,5,OS_LI,3,TACOMA,98404,2014final,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053062000,530530620001,11501,1,6,1,1,1,5,1,4,4,4,2,5,5,,,,,,,,,9,2,10,FALSE,0,14.007375
14105900,2,0,5/7/2015,Thursday,12,2,2,2,0,0,8,5,,3,REG_HI,3,TACOMA,98407,2014final,,REG_HI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060903,530530609033,11502,1,7,1,1,3,5,5,5,3,5,2,2,3,,,,,,,,,13,2,10,FALSE,0,64.94793949
14105901,2,0,5/6/2015,Wednesday,20,2,5,2,3,1,1,7,,5,REG_HI,3,TACOMA,98445,2014final,,REG_HI,Pierce,Tacoma, ,Bethel School District,,,53053071306,530530713064,11504,1,5,1,1,1,5,3,4,5,3,1,4,4,,,,,,,,,13,1,20,TRUE,0,330.7242086
14105903,2,0,5/13/2015,Wednesday,12,2,5,4,1,1,1,5,,3,REG_HI,3,TACOMA,98402,2015reported,1,OS_MI,Pierce,Tacoma,Tacoma Downtown,Tacoma Public Schools,,,53053061602,530530616021,11501,1,4,1,1,3,4,3,4,4,4,5,4,5,2,1,1,3,TACOMA,98404,WA,,13,2,10,FALSE,0,59.350675
14105908,2,0,5/5/2015,Tuesday,7,2,2,2,0,2,7,10,,5,OS_HI,3,TACOMA,98465,2014final,,OS_HI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053061001,530530610013,11502,1,5,1,1,3,5,3,4,3,3,3,4,3,,,,,,,,,5,1,10,FALSE,0,121.9507547
14105909,2,0,6/3/2015,Wednesday,7,1,1,1,0,1,4,98,98,98,OS_MI,3,TACOMA,98498,2014final,,OS_MI,Pierce,South Pierce, ,Clover Park School District,,,53053072108,530530721082,11503,1,7,1,1,3,5,3,3,4,3,3,3,5,,,,,,,,,7,1,10,FALSE,0,137.1766129
14105911,2,0,5/13/2015,Wednesday,9,0,1,1,0,0,5,1,,1,OS_LI,3,TACOMA,98465,2014final,,REG_HI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053061002,530530610022,11502,1,6,2,5,1,5,1,5,5,3,5,3,5,,,,,,,,,49294,2,10,FALSE,0,266.493892
14105916,2,0,6/3/2015,Wednesday,8,2,2,2,0,0,8,98,2,2,OS_LI,3,TACOMA,98406,2014final,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060700,530530607004,11501,1,7,1,1,1,4,1,5,5,3,1,1,5,,,,,,,,,7,1,10,FALSE,0,9.193875
14105918,2,0,4/22/2015,Wednesday,6,2,2,2,0,1,7,2,,1,OS_LI,2,BREMERTON,98337,2014final,,OS_LI,Kitsap,Kitsap, ,Bremerton School District,,,53035080600,530350806004,11802,1,5,2,3,3,5,1,5,5,5,1,4,3,,,,,,,,,9,2,20,FALSE,0,479.7653111
14105920,2,0,4/22/2015,Wednesday,14,1,5,3,2,0,1,1,,1,OS_LI,4,EVERETT,98201,2014final,,OS_LI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061040200,530610402001,11703,1,4,2,2,4,4,4,4,4,4,4,4,4,4,1,1,4,EVERETT,98201,WA,,16,2,20,TRUE,0,500.2507006
14105924,2,0,5/12/2015,Tuesday,3,1,1,1,0,0,5,98,98,98,OS_LI,4,LYNNWOOD,98036,2014final,,OS_LI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061051400,530610514005,11701,1,6,1,5,3,5,1,4,3,3,4,3,3,,,,,,,,,10,1,10,FALSE,0,33.96161234
14105935,2,0,5/12/2015,Tuesday,8,1,2,2,0,2,7,5,,3,OS_LI,3,TACOMA,98404,2014final,,OS_LI,Pierce,South Pierce, ,Franklin Pierce School District,,,53053071601,530530716011,11504,1,5,1,1,1,5,1,4,1,1,5,3,4,,,,,,,,,5,1,10,FALSE,0,65.49155594
14105941,2,0,4/22/2015,Wednesday,7,2,3,2,1,2,2,7,,5,OS_LI,3,LAKEWOOD,98499,2014final,,OS_LI,Pierce,South Pierce, ,Clover Park School District,,,53053071901,530530719013,11503,1,5,1,1,1,4,5,4,4,4,1,4,5,,,,,,,,,7,2,10,FALSE,0,623.8006326
14105943,2,0,5/13/2015,Wednesday,7,1,1,1,0,0,5,4,,2,OS_LI,2,BREMERTON,98310,2014final,,OS_LI,Kitsap,Kitsap, ,Bremerton School District,,,53035080200,530350802002,11802,1,7,1,1,5,5,4,5,5,4,4,4,5,,,,,,,,,10,1,10,TRUE,0,95.83448821
14105944,2,0,5/12/2015,Tuesday,3,0,1,1,0,1,3,1,,1,OS_LI,2,BREMERTON,98311,2015reported,1,REG_MI,Kitsap,Kitsap, ,Central Kitsap School District,,,53035091700,530350917004,11801,1,1,2,5,3,5,3,5,5,5,5,4,2,2,2,1,2,BREMERTON,98311,WA,,13,1,20,FALSE,0,857.9880159
14105948,2,0,4/29/2015,Wednesday,12,1,2,1,1,1,2,6,,4,OS_LI,3,TACOMA,98405,2014final,,OS_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053061300,530530613005,11501,1,6,1,1,1,5,2,4,3,1,3,4,5,,,,,,,,,5,2,10,FALSE,0,36.9216
14105952,2,0,5/14/2015,Thursday,12,1,1,1,0,1,3,2,,1,OS_LI,3,TACOMA,98405,2014final,,OS_LI,Pierce,Tacoma,Tacoma Downtown,Tacoma Public Schools,,,53053061400,530530614003,11501,1,2,2,5,3,5,3,3,4,5,1,4,5,4,1,2,8,ADA,74820,OK,0,6,1,20,FALSE,0,61.7887
14105953,2,0,6/2/2015,Tuesday,2,2,1,1,0,1,5,6,,4,REG_HI,1,BELLEVUE,98006,2014final,,REG_HI,King,East Side, ,Bellevue School District,,,53033024903,530330249034,11608,1,7,1,1,3,4,4,4,3,3,4,3,4,,,,,,,,,14,2,10,FALSE,0,162.8733121
14105957,2,0,4/23/2015,Thursday,3,3,1,1,0,1,4,7,,5,REG_HI,1,BELLEVUE,98008,2014final,,REG_HI,King,East Side, ,Bellevue School District,,,53033023000,530330230003,11608,1,6,1,1,3,4,3,2,2,2,3,2,2,,,,,,,,,8,2,10,FALSE,0,192.3783268
14105964,2,0,6/3/2015,Wednesday,12,2,2,2,0,0,8,7,,5,REG_HI,3,UNIVERSITY PLACE,98466,2014final,,REG_HI,Pierce,South Pierce, ,University Place School District,,,53053072310,530530723103,11502,1,5,1,3,3,4,4,5,4,4,4,3,5,,,,,,,,,8,1,10,FALSE,0,61.88117365
14105965,2,0,5/12/2015,Tuesday,0,1,2,2,0,0,8,3,,2,REG_HI,3,PUYALLUP,98371,2014final,,REG_HI,Pierce,South Pierce, ,Puyallup School District,,,53053073404,530530734045,11506,1,7,1,1,3,3,3,3,3,3,3,3,3,,,,,,,,,6,2,10,FALSE,0,87.16611533
14105971,2,0,5/13/2015,Wednesday,6,2,2,2,0,1,8,6,,4,REG_MI,3,GIG HARBOR,98335,2014final,,REG_MI,Pierce,South Pierce, ,Peninsula School District,,,53053072507,530530725072,11502,1,2,1,1,3,4,3,5,4,5,3,4,4,2,5,1,3,GIG HARBOR,98335,WA,,10,1,10,FALSE,0,65.8195127
14105972,2,0,4/28/2015,Tuesday,7,1,1,1,0,0,5,2,,1,REG_HI,3,TACOMA,98408,2014final,,REG_HI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053063200,530530632004,11504,1,5,2,2,1,5,3,5,1,5,5,5,5,,,,,,,,,7,2,20,FALSE,0,123.264678
14105983,2,0,4/28/2015,Tuesday,3,1,1,1,0,1,3,7,,5,OS_HI,1,BELLEVUE,98007,2014final,,OS_HI,King,East Side, ,Bellevue School District,,,53033022801,530330228012,11608,1,4,2,5,3,5,3,5,4,5,5,4,5,2,5,1,1,BELLEVUE,98007,WA,,20,1,10,FALSE,0,96.25131488
14105987,2,0,6/4/2015,Thursday,16,1,3,2,1,1,1,6,,4,REG_MI,1,BELLEVUE,98007,2014final,,REG_MI,King,East Side, ,Bellevue School District,,,53033022801,530330228014,11608,1,3,2,5,1,3,4,4,3,4,4,1,2,2,5,1,1,BELLEVUE,98007,WA,,12,1,10,FALSE,0,111.5531396
14105990,2,0,4/28/2015,Tuesday,4,1,1,1,0,1,5,4,,2,OS_HI,4,EVERETT,98201,2014final,,OS_HI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061040700,530610407004,11703,1,7,1,1,1,4,5,4,5,1,2,1,5,,,,,,,,,10,2,10,FALSE,0,104.4683932
14105995,2,0,4/28/2015,Tuesday,4,3,2,2,0,0,7,98,98,98,OS_HI,2,BAINBRIDGE ISLAND,98110,2014final,,OS_HI,Kitsap,Kitsap, ,Bainbridge Island School District,,,53035090700,530350907001,11801,1,2,1,1,3,4,3,4,3,1,4,2,3,1,1,2,8,AUSTIN,78746,TX,0,13,1,10,FALSE,0,56.27817671
14105999,2,0,5/7/2015,Thursday,8,3,2,2,0,0,8,7,,5,OS_MI,2,HANSVILLE,98340,2014final,,OS_MI,Kitsap,Kitsap, ,North Kitsap School District,,,53035090101,530350901011,11801,1,7,1,1,1,2,1,3,5,4,3,2,2,,,,,,,,,10,1,10,FALSE,0,27.48733116
14106006,2,0,5/7/2015,Thursday,7,2,1,1,0,0,5,3,,2,REG_HI,1,SHORELINE,98133,2015sampleprovider,1,REG_HI,King,North Seattle-Shoreline, ,Shoreline School District,,,53033020600,530330206003,11606,1,7,1,1,3,5,3,4,5,3,4,4,3,,,,,,,,,75,2,10,FALSE,0,224.7129063
14106007,2,0,5/12/2015,Tuesday,15,5,5,4,1,3,1,8,,5,REG_HI,1,KIRKLAND,98034,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033021904,530330219042,11607,1,6,1,1,3,5,5,4,4,1,3,4,5,,,,,,,,,9,1,10,FALSE,0,1075.548
14106015,2,0,5/6/2015,Wednesday,0,1,1,1,0,1,5,5,,3,REG_HI,1,ISSAQUAH,98029,2014final,,REG_HI,King,East Side, ,Issaquah School District,,,53033032210,530330322103,11609,1,3,2,5,5,5,1,5,5,5,5,1,1,1,1,1,1,ISSAQUAH,98027,WA,,16,1,10,FALSE,0,190.4900551
14106018,2,0,4/30/2015,Thursday,29,2,4,2,2,1,2,8,,5,REG_HI,1,SAMMAMISH,98074,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033032203,530330322031,11609,1,6,1,1,4,5,4,3,5,3,3,3,4,,,,,,,,,7,1,20,FALSE,0,320.7686592
14106023,2,0,6/2/2015,Tuesday,12,1,3,2,1,1,2,7,,5,REG_HI,1,REDMOND,98052,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033032309,530330323093,11607,1,6,1,2,4,5,5,4,4,3,5,4,5,,,,,,,,,8,1,10,FALSE,0,209.0964101
14106024,2,0,5/13/2015,Wednesday,7,2,2,2,0,0,8,7,,5,REG_HI,1,REDMOND,98053,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033032327,530330323271,11616,3,5,1,1,1,2,1,4,5,4,1,1,1,,,,,,,,,1451,2,10,FALSE,0,76.22231638
14106025,2,0,5/13/2015,Wednesday,8,4,2,2,0,0,8,7,,5,REG_HI,1,WOODINVILLE,98077,2014final,,REG_HI,King,East Side, ,Lake Washington School District,,,53033032326,530330323261,11616,1,7,1,1,2,4,4,4,5,4,2,3,4,,,,,,,,,12,1,10,FALSE,0,111.1352439
14106026,2,0,5/7/2015,Thursday,11,4,4,2,2,2,2,7,,5,REG_HI,2,BREMERTON,98311,2014final,,REG_HI,Kitsap,Kitsap, ,Bremerton School District,,,53035091800,530350918001,11802,1,6,1,1,4,5,4,4,4,4,2,2,5,,,,,,,,,8,1,20,FALSE,0,1304.137453
14106028,2,0,4/30/2015,Thursday,2,2,3,3,0,1,8,7,,5,REG_HI,2,PORT ORCHARD,98366,2014final,,REG_HI,Kitsap,Kitsap, ,South Kitsap School District,,,53035092500,530350925001,11802,2,7,1,1,5,5,5,5,5,5,3,3,5,,,,,,,,,10,2,10,FALSE,0,76.70977916
14106029,2,0,4/29/2015,Wednesday,9,3,3,3,0,2,6,4,,2,REG_HI,3,TACOMA,98407,2014final,,REG_HI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060400,530530604003,11501,1,7,4,1,4,4,5,5,4,3,2,2,3,,,,,,,,,7,1,10,FALSE,0,107.9881
14106038,2,0,4/23/2015,Thursday,13,3,3,3,0,2,7,9,,5,REG_HI,4,EVERETT,98201,2014final,,REG_HI,Snohomish,Everett-Lynwood-Edmonds, ,Everett School District,,,53061040100,530610401001,11703,1,7,1,1,5,4,4,5,3,4,4,3,5,,,,,,,,,9,2,10,FALSE,0,58.57719778
14106039,2,0,4/29/2015,Wednesday,18,2,4,3,1,1,1,8,,5,REG_HI,3,PUYALLUP,98375,2014final,,REG_HI,Pierce,South Pierce, ,Puyallup School District,,,53053073121,530530731212,11506,1,7,1,1,3,4,5,4,4,4,1,3,1,,,,,,,,,13,1,10,FALSE,0,186.7649672
14106040,2,0,4/30/2015,Thursday,3,1,1,1,0,0,4,98,98,98,REG_HI,3,PUYALLUP,98375,2014final,1,REG_HI,Pierce,South Pierce, ,Bethel School District,,,53053073125,530530731253,11506,1,3,2,8,1,1,3,1,1,1,3,2,3,1,1,1,3,GRAHAM,98338,WA,,9435,1,10,TRUE,0,246.8671733
14106046,2,0,4/29/2015,Wednesday,14,2,2,2,0,2,7,7,,5,REG_HI,4,BOTHELL,98012,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Northshore School District,,,53061051922,530610519223,11704,1,3,1,1,5,5,5,5,5,3,5,5,5,2,5,1,1,KIRKLAND,98034,WA,,21,2,10,FALSE,0,151.6645649
14106055,2,0,6/2/2015,Tuesday,20,2,4,2,2,2,1,7,,5,REG_HI,4,LAKE STEVENS,98258,2014final,,REG_HI,Snohomish,Suburban Snohomish, ,Lake Stevens School District,,,53061052504,530610525041,11705,1,4,1,1,3,3,5,4,5,5,1,4,5,1,5,1,4,EVERETT,98204,WA,,13,1,10,FALSE,0,728.9310064
14106060,2,0,4/22/2015,Wednesday,4,2,1,1,0,0,5,4,,2,REG_MI,1,SEATTLE,98125,2014final,,REG_MI,King,North Seattle-Shoreline, ,Seattle School District,,,53033001000,530330010001,11602,1,4,1,3,3,4,3,5,3,4,4,4,3,4,1,1,3,PUYALLUP,98371,WA,,13,2,10,FALSE,0,151.4200971
14106061,2,0,6/2/2015,Tuesday,6,1,2,2,0,1,7,5,,3,REG_LI,1,FEDERAL WAY,98003,2014final,,REG_LI,King,Renton-FedWay-Kent, ,Federal Way School District,,,53033030202,530330302025,11612,1,6,1,5,3,5,3,4,2,3,3,2,4,,,,,,,,,59122,2,10,FALSE,0,184.964125
14106064,2,0,5/12/2015,Tuesday,19,1,3,2,1,1,2,3,,2,REG_LI,3,TACOMA,98465,2014final,,REG_LI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053061002,530530610021,11502,1,5,2,5,3,5,4,4,3,4,2,4,5,,,,,,,,,9,1,10,TRUE,0,234.2512327
14106071,2,0,5/7/2015,Thursday,1,2,2,2,0,1,7,98,5,5,REG_MI,3,BUCKLEY,98321,2014final,,REG_MI,Pierce,South Pierce, ,White River School District,,,53053070204,530530702042,11507,1,7,5,1,3,1,3,3,3,3,3,2,3,,,,,,,,,8,1,10,FALSE,0,869.6004505
14106074,2,0,4/23/2015,Thursday,9,3,2,2,0,0,8,5,,3,REG_MI,3,TACOMA,98406,2014final,,REG_MI,Pierce,Tacoma, ,Tacoma Public Schools,,,53053060906,530530609061,11501,1,7,1,1,5,5,1,5,4,4,2,5,1,,,,,,,,,17,1,10,FALSE,0,49.653075
14106080,2,0,4/28/2015,Tuesday,6,3,2,2,0,1,7,6,,4,REG_MI,3,SPANAWAY,98387,2014final,,REG_MI,Pierce,South Pierce, ,Bethel School District,,,53053071410,530530714101,11504,1,7,1,1,1,4,4,4,4,3,3,4,5,,,,,,,,,8,1,10,FALSE,0,75.13075919
14106086,2,0,5/7/2015,Thursday,10,2,2,2,0,0,8,7,,5,REG_MI,4,EDMONDS,98026,2014final,,REG_MI,Snohomish,Everett-Lynwood-Edmonds, ,Edmonds School District,,,53061050300,530610503002,11701,1,7,1,1,3,5,5,4,4,1,5,1,2,,,,,,,,,13,1,10,FALSE,0,92.90286594
14106091,2,0,4/22/2015,Wednesday,6,3,2,2,0,2,7,98,98,98,REG_MI,4,MARYSVILLE,98270,2014final,,REG_MI,Snohomish,Suburban Snohomish, ,Marysville School District,,,53061052906,530610529061,11706,1,7,1,1,1,5,1,4,5,1,1,4,1,,,,,,,,,16,2,10,FALSE,0,3206.002576
14106093,2,0,4/30/2015,Thursday,0,2,1,1,0,1,4,7,,5,OS_MI,1,BELLEVUE,98004,2014final,,OS_MI,King,East Side, ,Lake Washington School District,,,53033023700,530330237003,11608,1,6,1,2,3,5,3,5,4,5,4,2,5,,,,,,,,,7,1,10,FALSE,0,55.24683955
15100001,1,0,4/21/2015,Tuesday,6,2,4,2,2,1,1,7,,5,REG_MI,4,GOLD BAR,98251,2015reported,,REG_MI,Snohomish,Suburban Snohomish, ,Sultan School District,,,53061053803,530610538032,11705,1,4,1,1,4,5,3,4,4,2,3,4,3,2,5,1,1,BOTHELL,98011,WA,,21,1,20,FALSE,0,3757.669472
15100002,1,0,4/21/2015,Tuesday,2,0,1,1,0,0,5,1,,1,OS_LI,3,PUYALLUP,98373,2015reported,,OS_LI,Pierce,South Pierce, ,Puyallup School District,,,53053071207,530530712073,11506,1,4,2,5,1,5,1,5,5,5,2,1,1,2,4,1,3,PUYALLUP,98372,WA,,8,1,20,FALSE,0,1108.265646
15100003,1,0,4/21/2015,Tuesday,12,2,2,2,0,2,7,98,5,5,REG_HI,4,BOTHELL,98021,2015reported,,REG_HI,Snohomish,Suburban Snohomish, ,Northshore School District,,,53061051917,530610519173,11704,1,7,1,1,5,5,5,4,5,1,3,3,3,,,,,,,,,8,2,10,FALSE,0,1098.466161
